assists,blocks,field_goal_attempts,field_goals,free_throw_attempts,free_throws,match_date,minutes,personal_fouls,player_name,points,quarter,rebounds,source_url,steals,team,three_point_field_goal_attempts,three_point_field_goals,turnovers
,,,,,,20240402,,,Bismack Biyombo,,Q4,,https://www.basketball-reference.com/boxscores/202404020PHI.html,,OKC,,,
1,0,7,6,1,1,20240402,12:00,1,Kelly Oubre Jr.,17,Q4,2,https://www.basketball-reference.com/boxscores/202404020PHI.html,1,PHI,4,4,1
1,0,5,0,2,1,20240402,10:11,0,Tobias Harris,1,Q4,2,https://www.basketball-reference.com/boxscores/202404020PHI.html,0,PHI,2,0,0
2,0,0,0,0,0,20240402,4:07,0,Cameron Payne,0,Q4,2,https://www.basketball-reference.com/boxscores/202404020PHI.html,0,PHI,0,0,0
0,0,4,1,8,8,20240402,8:17,3,Joel Embiid,10,Q4,2,https://www.basketball-reference.com/boxscores/202404020PHI.html,2,PHI,0,0,2
2,0,0,0,2,1,20240402,7:53,1,Kyle Lowry,1,Q4,0,https://www.basketball-reference.com/boxscores/202404020PHI.html,0,PHI,0,0,0
1,0,2,2,0,0,20240402,10:40,0,Nicolas Batum,5,Q4,0,https://www.basketball-reference.com/boxscores/202404020PHI.html,1,PHI,1,1,1
0,0,1,0,0,0,20240402,1:49,1,Buddy Hield,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020PHI.html,0,PHI,0,0,0
0,0,1,1,0,0,20240402,3:43,1,Paul Reed,2,Q4,1,https://www.basketball-reference.com/boxscores/202404020PHI.html,0,PHI,0,0,0
0,0,0,0,0,0,20240402,1:20,0,KJ Martin,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020PHI.html,0,PHI,0,0,0
,,,,,,20240402,,,Robert Covington,,Q4,,https://www.basketball-reference.com/boxscores/202404020PHI.html,,PHI,,,
,,,,,,20240402,,,Tyrese Maxey,,Q4,,https://www.basketball-reference.com/boxscores/202404020PHI.html,,PHI,,,
,,,,,,20240402,,,D.J. Wilson,,Q4,,https://www.basketball-reference.com/boxscores/202404020PHI.html,,PHI,,,
1,1,5,1,0,0,20240510,12:00,0,Donte DiVincenzo,3,Q4,1,https://www.basketball-reference.com/boxscores/202405100IND.html,0,NYK,3,1,1
0,0,2,0,2,1,20240510,12:00,4,Josh Hart,1,Q4,5,https://www.basketball-reference.com/boxscores/202405100IND.html,1,NYK,0,0,1
0,0,0,0,0,0,20240510,11:53,2,Isaiah Hartenstein,0,Q4,2,https://www.basketball-reference.com/boxscores/202405100IND.html,0,NYK,0,0,0
0,0,7,2,4,2,20240510,8:30,1,Jalen Brunson,7,Q4,0,https://www.basketball-reference.com/boxscores/202405100IND.html,0,NYK,2,1,1
,,,,,,20240510,,,Precious Achiuwa,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,NYK,,,
1,0,3,1,2,2,20240510,8:20,1,Miles McBride,5,Q4,1,https://www.basketball-reference.com/boxscores/202405100IND.html,0,NYK,2,1,0
0,1,2,0,0,0,20240510,7:17,1,Alec Burks,0,Q4,1,https://www.basketball-reference.com/boxscores/202405100IND.html,0,NYK,2,0,0
,,,,,,20240510,,,Jericho Sims,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,NYK,,,
,,,,,,20240510,,,OG Anunoby,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,NYK,,,
,,,,,,20240510,,,Mamadi Diakite,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,NYK,,,
,,,,,,20240510,,,DaQuan Jeffries,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,NYK,,,
,,,,,,20240510,,,Shake Milton,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,NYK,,,
0,0,1,0,2,2,20240510,10:30,1,Aaron Nesmith,2,Q4,2,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,0,0,0
3,1,6,3,1,1,20240510,10:14,1,Tyrese Haliburton,7,Q4,1,https://www.basketball-reference.com/boxscores/202405100IND.html,1,IND,2,0,1
0,1,1,1,0,0,20240510,10:30,1,Myles Turner,3,Q4,5,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,1,1,0
1,0,6,2,0,0,20240510,12:00,2,Andrew Nembhard,5,Q4,2,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,3,1,1
1,1,5,2,7,5,20240510,9:44,2,Pascal Siakam,9,Q4,3,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,0,0,0
0,0,1,0,0,0,20240510,1:46,0,T.J. McConnell,0,Q4,0,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,0,0,0
0,0,0,0,0,0,20240510,2:00,0,Obi Toppin,0,Q4,0,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,0,0,0
0,0,1,0,0,0,20240510,1:46,0,Ben Sheppard,0,Q4,1,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,1,0,0
0,0,0,0,0,0,20240510,1:30,0,Isaiah Jackson,0,Q4,1,https://www.basketball-reference.com/boxscores/202405100IND.html,0,IND,0,0,0
,,,,,,20240510,,,Kendall Brown,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,IND,,,
,,,,,,20240510,,,James Johnson,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,IND,,,
,,,,,,20240510,,,Doug McDermott,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,IND,,,
,,,,,,20240510,,,Jalen Smith,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,IND,,,
,,,,,,20240510,,,Jarace Walker,,Q4,,https://www.basketball-reference.com/boxscores/202405100IND.html,,IND,,,
2,0,0,0,0,0,20240402,12:00,0,Josh Hart,0,Q4,1,https://www.basketball-reference.com/boxscores/202404020MIA.html,1,NYK,0,0,1
0,1,3,1,0,0,20240402,12:00,0,Miles McBride,3,Q4,0,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,NYK,2,1,0
3,0,6,2,2,2,20240402,7:40,1,Jalen Brunson,6,Q4,1,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,NYK,0,0,1
1,0,6,3,1,1,20240402,6:30,1,Donte DiVincenzo,8,Q4,0,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,NYK,3,1,0
,,,,,,20240402,,,Isaiah Hartenstein,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
0,0,1,1,0,0,20240402,12:00,1,Precious Achiuwa,2,Q4,3,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,NYK,0,0,0
0,0,4,3,2,1,20240402,9:50,0,Bojan Bogdanović,7,Q4,3,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,NYK,1,0,0
,,,,,,20240402,,,Mitchell Robinson,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,Alec Burks,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,Charlie Brown Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,Mamadi Diakite,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,DaQuan Jeffries,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,Shake Milton,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,Jericho Sims,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
,,,,,,20240402,,,Jacob Toppin,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,NYK,,,
1,0,2,1,0,0,20240402,12:00,1,Jimmy Butler,2,Q4,2,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,0,0,0
3,0,3,1,3,3,20240402,7:40,0,Terry Rozier,6,Q4,1,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,2,1,0
0,0,3,2,0,0,20240402,7:40,0,Bam Adebayo,4,Q4,2,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,0,0,1
0,0,1,0,0,0,20240402,4:05,1,Duncan Robinson,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,1,0,1
,,,,,,20240402,,,Nikola Jović,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
0,0,5,3,0,0,20240402,12:00,0,Haywood Highsmith,7,Q4,3,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,2,1,0
1,1,4,2,0,0,20240402,7:55,2,Caleb Martin,5,Q4,1,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,1,1,0
1,0,2,0,2,2,20240402,4:20,1,Kevin Love,2,Q4,0,https://www.basketball-reference.com/boxscores/202404020MIA.html,0,MIA,2,0,0
0,0,0,0,0,0,20240402,4:20,0,Jaime Jaquez Jr.,0,Q4,1,https://www.basketball-reference.com/boxscores/202404020MIA.html,1,MIA,0,0,0
,,,,,,20240402,,,Thomas Bryant,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
,,,,,,20240402,,,Jamal Cain,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
,,,,,,20240402,,,Patty Mills,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
,,,,,,20240402,,,Orlando Robinson,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
,,,,,,20240402,,,Cole Swider,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
,,,,,,20240402,,,Delon Wright,,Q4,,https://www.basketball-reference.com/boxscores/202404020MIA.html,,MIA,,,
1,1,1,0,2,2,20240509,11:37,0,Kyrie Irving,2,Q4,1,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,1,0,1
1,0,5,3,0,0,20240509,11:35,0,Luka Dončić,7,Q4,3,https://www.basketball-reference.com/boxscores/202405090OKC.html,1,DAL,1,1,0
1,1,4,2,1,0,20240509,9:48,4,P.J. Washington,4,Q4,1,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,1,0,1
0,0,4,1,0,0,20240509,5:52,0,Derrick Jones Jr.,2,Q4,3,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,1,0,1
0,0,1,0,4,2,20240509,7:30,1,Daniel Gafford,2,Q4,3,https://www.basketball-reference.com/boxscores/202405090OKC.html,1,DAL,0,0,1
0,0,1,0,0,0,20240509,4:05,0,Dereck Lively II,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,0,0,0
0,0,2,1,0,0,20240509,5:35,0,Tim Hardaway Jr.,3,Q4,1,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,1,1,0
0,0,0,0,0,0,20240509,2:18,0,Josh Green,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,0,0,0
0,0,0,0,0,0,20240509,0:25,1,Dante Exum,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,0,0,0
0,0,0,0,0,0,20240509,0:25,0,Jaden Hardy,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,0,0,0
0,0,0,0,0,0,20240509,0:25,0,A.J. Lawson,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,0,0,0
0,0,0,0,0,0,20240509,0:25,0,Dwight Powell,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,DAL,0,0,0
,,,,,,20240509,,,Markieff Morris,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,DAL,,,
0,1,5,2,2,2,20240509,9:09,1,Shai Gilgeous-Alexander,7,Q4,4,https://www.basketball-reference.com/boxscores/202405090OKC.html,1,OKC,1,1,1
0,0,6,2,0,0,20240509,11:35,1,Jalen Williams,4,Q4,2,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,OKC,1,0,0
1,1,3,1,1,0,20240509,8:35,1,Chet Holmgren,2,Q4,2,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,OKC,2,0,1
1,0,4,1,0,0,20240509,11:35,1,Luguentz Dort,2,Q4,3,https://www.basketball-reference.com/boxscores/202405090OKC.html,1,OKC,1,0,0
,,,,,,20240509,,,Josh Giddey,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,OKC,,,
0,0,2,1,0,0,20240509,3:25,0,Cason Wallace,2,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,1,OKC,0,0,0
0,0,2,1,2,2,20240509,6:16,1,Aaron Wiggins,4,Q4,1,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,OKC,0,0,0
0,0,1,0,0,0,20240509,5:35,0,Isaiah Joe,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,OKC,1,0,0
1,0,1,0,0,0,20240509,3:25,0,Jaylin Williams,0,Q4,1,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,OKC,1,0,0
,,,,,,20240509,,,Gordon Hayward,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,OKC,,,
0,0,0,0,0,0,20240509,0:25,0,Ousmane Dieng,0,Q4,0,https://www.basketball-reference.com/boxscores/202405090OKC.html,0,OKC,0,0,0
,,,,,,20240509,,,Bismack Biyombo,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,OKC,,,
,,,,,,20240509,,,Mike Muscala,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,OKC,,,
,,,,,,20240509,,,Lindy Waters III,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,OKC,,,
,,,,,,20240509,,,Kenrich Williams,,Q4,,https://www.basketball-reference.com/boxscores/202405090OKC.html,,OKC,,,
0,0,7,6,3,3,20240402,9:55,0,Giannis Antetokounmpo,15,Q4,4,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,0,0,2
0,0,3,2,0,0,20240402,6:00,0,Khris Middleton,5,Q4,3,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,2,1,0
0,0,2,0,0,0,20240402,3:55,0,Malik Beasley,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,2,0,0
,,,,,,20240402,,,Brook Lopez,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
,,,,,,20240402,,,Patrick Beverley,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
2,1,5,1,0,0,20240402,12:00,0,Pat Connaughton,2,Q4,5,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,4,0,0
0,0,6,1,0,0,20240402,12:00,1,Bobby Portis,2,Q4,5,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,3,0,1
0,0,3,0,0,0,20240402,8:05,1,Jae Crowder,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,3,0,0
1,0,2,1,0,0,20240402,8:05,0,A.J. Green,3,Q4,0,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,MIL,2,1,0
,,,,,,20240402,,,Danilo Gallinari,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
,,,,,,20240402,,,Thanasis Antetokounmpo,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
,,,,,,20240402,,,MarJon Beauchamp,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
,,,,,,20240402,,,Andre Jackson Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
,,,,,,20240402,,,Chris Livingston,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
,,,,,,20240402,,,TyTy Washington Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,MIL,,,
2,0,3,1,1,1,20240402,7:20,2,Deni Avdija,3,Q4,2,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,WAS,1,0,1
0,0,2,1,0,0,20240402,12:00,0,Corey Kispert,3,Q4,3,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,WAS,2,1,0
0,0,5,3,0,0,20240402,8:35,1,Anthony Gill,6,Q4,3,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,WAS,1,0,0
2,0,3,1,2,2,20240402,8:35,1,Jordan Poole,4,Q4,2,https://www.basketball-reference.com/boxscores/202404020WAS.html,1,WAS,2,0,1
,,,,,,20240402,,,Marvin Bagley III,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,WAS,,,
0,0,3,1,0,0,20240402,11:51,0,Tristan Vukcevic,2,Q4,0,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,WAS,2,0,0
0,0,1,0,0,0,20240402,3:25,1,Johnny Davis,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,WAS,0,0,0
0,0,5,3,0,0,20240402,8:13,0,Jared Butler,8,Q4,2,https://www.basketball-reference.com/boxscores/202404020WAS.html,0,WAS,2,2,0
,,,,,,20240402,,,Eugene Omoruyi,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,WAS,,,
,,,,,,20240402,,,Richaun Holmes,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,WAS,,,
,,,,,,20240402,,,Tyus Jones,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,WAS,,,
,,,,,,20240402,,,Kyle Kuzma,,Q4,,https://www.basketball-reference.com/boxscores/202404020WAS.html,,WAS,,,
0,0,7,4,0,0,20240402,5:09,1,D'Angelo Russell,11,Q4,1,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,LAL,6,3,1
1,0,1,1,0,0,20240402,2:38,0,LeBron James,2,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,LAL,0,0,1
,,,,,,20240402,,,Anthony Davis,,Q4,,https://www.basketball-reference.com/boxscores/202404020TOR.html,,LAL,,,
2,0,0,0,0,0,20240402,3:16,0,Rui Hachimura,0,Q4,2,https://www.basketball-reference.com/boxscores/202404020TOR.html,1,LAL,0,0,0
,,,,,,20240402,,,Austin Reaves,,Q4,,https://www.basketball-reference.com/boxscores/202404020TOR.html,,LAL,,,
1,1,1,0,0,0,20240402,5:54,1,Spencer Dinwiddie,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,1,LAL,1,0,0
2,0,5,1,0,0,20240402,9:00,2,Taurean Prince,2,Q4,4,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,LAL,0,0,0
2,1,6,3,0,0,20240402,9:51,0,Max Christie,7,Q4,3,https://www.basketball-reference.com/boxscores/202404020TOR.html,2,LAL,3,1,0
1,0,3,2,0,0,20240402,12:00,2,Jaxson Hayes,4,Q4,3,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,LAL,0,0,1
0,0,4,1,0,0,20240402,6:06,0,Maxwell Lewis,2,Q4,1,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,LAL,1,0,0
0,0,1,0,0,0,20240402,6:06,0,Colin Castleton,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,LAL,0,0,1
,,,,,,20240402,,,Jarred Vanderbilt,,Q4,,https://www.basketball-reference.com/boxscores/202404020TOR.html,,LAL,,,
0,0,0,0,0,0,20240402,5:09,0,Gradey Dick,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,TOR,0,0,0
0,0,0,0,0,0,20240402,2:38,0,Bruce Brown,0,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,1,TOR,0,0,0
0,0,2,1,1,1,20240402,5:09,0,Immanuel Quickley,3,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,1,TOR,1,0,3
1,0,4,2,0,0,20240402,5:09,0,Kelly Olynyk,4,Q4,1,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,TOR,1,0,0
0,0,2,1,1,0,20240402,5:09,0,RJ Barrett,2,Q4,3,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,TOR,0,0,0
0,0,3,2,4,2,20240402,9:22,0,Garrett Temple,6,Q4,1,https://www.basketball-reference.com/boxscores/202404020TOR.html,1,TOR,1,0,1
0,0,3,2,0,0,20240402,6:51,0,Jordan Nwora,6,Q4,1,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,TOR,2,2,0
2,1,3,2,0,0,20240402,6:51,0,Mouhamadou Gueye,4,Q4,2,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,TOR,0,0,2
,,,,,,20240402,,,Javon Freeman-Liberty,,Q4,,https://www.basketball-reference.com/boxscores/202404020TOR.html,,TOR,,,
3,1,3,2,0,0,20240402,6:51,0,Kobi Simmons,5,Q4,3,https://www.basketball-reference.com/boxscores/202404020TOR.html,1,TOR,2,1,0
1,0,0,0,2,2,20240402,6:51,0,Jalen McDaniels,2,Q4,0,https://www.basketball-reference.com/boxscores/202404020TOR.html,0,TOR,0,0,0
,,,,,,20240402,,,Gary Trent Jr.,,Q4,,https://www.basketball-reference.com/boxscores/202404020TOR.html,,TOR,,,
0,1,5,2,2,0,20240508,12:00,1,Pascal Siakam,4,Q4,1,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,1,0,0
2,0,5,3,2,2,20240508,7:10,0,Tyrese Haliburton,10,Q4,0,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,3,2,1
1,0,1,1,0,0,20240508,9:29,2,Aaron Nesmith,3,Q4,1,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,1,1,0
1,0,3,1,1,0,20240508,8:01,0,Myles Turner,2,Q4,0,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,2,0,0
1,0,1,1,0,0,20240508,7:10,2,Andrew Nembhard,3,Q4,0,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,1,1,0
1,0,3,3,0,0,20240508,4:50,0,T.J. McConnell,6,Q4,1,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,0,0,0
1,0,0,0,0,0,20240508,2:31,0,Obi Toppin,0,Q4,1,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,0,0,0
1,0,0,0,0,0,20240508,4:50,0,Ben Sheppard,0,Q4,0,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,0,0,0
0,1,2,1,2,0,20240508,3:59,1,Isaiah Jackson,2,Q4,2,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,IND,0,0,0
,,,,,,20240508,,,Kendall Brown,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,IND,,,
,,,,,,20240508,,,James Johnson,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,IND,,,
,,,,,,20240508,,,Doug McDermott,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,IND,,,
,,,,,,20240508,,,Jalen Smith,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,IND,,,
,,,,,,20240508,,,Jarace Walker,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,IND,,,
2,0,3,1,0,0,20240508,12:00,2,Josh Hart,3,Q4,2,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,NYK,1,1,0
1,0,6,2,2,2,20240508,12:00,0,Donte DiVincenzo,8,Q4,3,https://www.basketball-reference.com/boxscores/202405080NYK.html,1,NYK,5,2,0
1,1,1,1,2,2,20240508,8:01,0,Isaiah Hartenstein,4,Q4,3,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,NYK,0,0,1
1,0,10,5,5,3,20240508,12:00,1,Jalen Brunson,14,Q4,0,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,NYK,4,1,0
,,,,,,20240508,,,OG Anunoby,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,NYK,,,
0,0,2,1,0,0,20240508,12:00,2,Precious Achiuwa,2,Q4,4,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,NYK,0,0,0
0,0,0,0,0,0,20240508,3:59,1,Miles McBride,0,Q4,0,https://www.basketball-reference.com/boxscores/202405080NYK.html,0,NYK,0,0,0
,,,,,,20240508,,,Alec Burks,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,NYK,,,
,,,,,,20240508,,,Mamadi Diakite,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,NYK,,,
,,,,,,20240508,,,DaQuan Jeffries,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,NYK,,,
,,,,,,20240508,,,Shake Milton,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,NYK,,,
,,,,,,20240508,,,Jericho Sims,,Q4,,https://www.basketball-reference.com/boxscores/202405080NYK.html,,NYK,,,
2,0,7,1,2,2,20240401,12:00,1,Kevin Durant,4,Q4,3,https://www.basketball-reference.com/boxscores/202404010NOP.html,1,PHO,3,0,0
1,0,3,2,0,0,20240401,8:13,0,Devin Booker,4,Q4,1,https://www.basketball-reference.com/boxscores/202404010NOP.html,0,PHO,1,0,1
1,1,3,2,0,0,20240401,10:40,1,Bradley Beal,5,Q4,4,https://www.basketball-reference.com/boxscores/202404010NOP.html,0,PHO,1,1,0
0,1,2,1,6,4,20240401,10:52,3,Jusuf Nurkić,6,Q4,6,https://www.basketball-reference.com/boxscores/202404010NOP.html,1,PHO,0,0,0
0,1,1,0,0,0,20240401,7:16,1,Grayson Allen,0,Q4,0,https://www.basketball-reference.com/boxscores/202404010NOP.html,0,PHO,1,0,0
0,0,3,0,0,0,20240401,4:44,0,Eric Gordon,0,Q4,0,https://www.basketball-reference.com/boxscores/202404010NOP.html,0,PHO,2,0,0
1,0,3,1,0,0,20240401,5:07,0,Royce O'Neale,2,Q4,1,https://www.basketball-reference.com/boxscores/202404010NOP.html,1,PHO,2,0,0
